5401206664782163360,5403051339189534315
3370220142266740804,3372064816674111759
7760545231809616084,7762389906216987039
5124505503676519960,5126350178083890915
-824569460094813140,-822724785687442185
2752254215797470544,2754098890204841499
-4039836952142389448,-4037992277735018493
1136319434940513088,1138164109347884043
-4026924231290792756,-4025079556883421801
7743943162143277480,7745787836550648435
-1702634478003388196,-1700789803596017241
6373350077466657172,6375194751874028127
-828258808909555052,-826414134502184097
-6725682889274501384,-6723838214867130429
-4844114993756126264,-4842270319348755309
2285551590732618676,2287396265139989631
6028395963288288400,6030240637695659355
7922876579658260212,7924721254065631167
6653740587387042484,6655585261794413439
-2501378496395012144,-2499533821987641189
7207142909598329284,7208987584005700239
2665554518651035612,2667399193058406567
-1654672943411743340,-1652828269004372385
-1553215851006340760,-1551371176598969805
-4434597275319774032,-4432752600912403077
6838208028124138084,6840052702531509039
356022160622598700,357866835029969655
8271520042651370896,8273364717058741851
6013638568029320752,6015483242436691707
3894107673960092308,3895952348367463263
2134288289328200284,2136132963735571239
5605965524000339476,5607810198407710431
-2108462847624998516,-2106618173217627561
-1503409642007324948,-1501564967599953993
-2368561939064303312,-2366717264656932357
-8476278901869538628,-8474434227462167673
4218770369657380564,4220615044064751519
4264887229841654464,4266731904249025419
-3984496719921260768,-3982652045513889813
7002384050380153168,7004228724787524123
-4670715599463256400,-4668870925055885445
5104214085195439444,5106058759602810399
-9219682688040033896,-9217838013632662941
2108462847625006900,2110307522032377855
376313579103679216,378158253511050171
4314693438840670276,4316538113248041231
-9013079154414486824,-9011234480007115869
153107975811793540,154952650219164495
5102369410788068488,5104214085195439443
-6091114893138892520,-6089270218731521565
-3748378395777778400,-3746533721370407445
6589176983129059024,6591021657536429979
-1536613781340002156,-1534769106932631201
-2484776426728673540,-2482931752321302585
8987253712711301824,8989098387118672779
693597577171483648,695442251578854603
4187410904732074312,4189255579139445267
-8099965322765863604,-8098120648358492649
-7039277538527563904,-7037432864120192949
-5914026150031280744,-5912181475623909789
763695204651579976,765539879058950931
-8966962294230212924,-8965117619822841969
4342363554951234616,4344208229358605571
4536054367725184996,4537899042132555951
422430439287953116,424275113695324071
6222086776062238780,6223931450469609735
5189069107934503420,5190913782341874375
-3058470167421040856,-3056625493013669901
-3158082585419072480,-3156237911011701525
9002011107970269472,9003855782377640427
-8339772995724087884,-8337928321316716929
1612245432042219736,1614090106449590691
3089829632346355492,3091674306753726447
-1147387481384730440,-1145542806977359485
1892635941962605048,1894480616369976003
4858872389015102296,4860717063422473251
-3790805907147310388,-3788961232739939433
-6513545332426841444,-6511700658019470489
-8479968250684280540,-8478123576276909585
-5731403383701556100,-5729558709294185145
7544718326147214232,7546563000554585187
4349742252580718440,4351586926988089395
8522395762053820912,8524240436461191867
7719962394847455052,7721807069254826007
1350301666195543984,1352146340602914939
6343835286948721876,6345679961356092831
5065475922640649368,5067320597048020323
-4934504039717303108,-4932659365309932153
-8522395762053812528,-8520551087646441573
4388480415135508516,4390325089542879471
3665368047446093764,3667212721853464719
-5528489198890750940,-5526644524483379985
-8432006716092635684,-8430162041685264729
6747818982162961240,6749663656570332195
6371505403059286216,6373350077466657171
-6948888492566387060,-6947043818159016105
-2706137355613188260,-2704292681205817305
4412461182431330944,4414305856838701899
-8337928321316716928,-8336083646909345973
4482558809911427272,4484403484318798227
9057351340191398152,9059196014598769107
8205111763986016480,8206956438393387435
8225403182467096996,8227247856874467951
-3091674306753718064,-3089829632346347109
-1470205502674647740,-1468360828267276785
6893548260345266764,6895392934752637719
-3453230490598425440,-3451385816191054485
2875847401091324596,2877692075498695551
2126909591698716460,2128754266106087415
5408585362411647184,5410430036819018139
1501564967599962376,1503409642007333331
7579767139887262396,7581611814294633351
-2202541242400917272,-2200696567993546317
634567996135613056,636412670542984011
357866835029969656,359711509437340611
2243124079363086688,2244968753770457643
-1579041292709534144,-1577196618302163189
5622567593666678080,5624412268074049035
6911995004418976324,6913839678826347279
1608556083227477824,1610400757634848779
-4560035135020999040,-4558190460613628085
-8125790764469056988,-8123946090061686033
-9149585060559937568,-9147740386152566613
1095736597978352056,1097581272385723011
6945199143751653532,6947043818159024487
-675150833097765704,-673306158690394749
-7395299699150158412,-7393455024742787457
-4630132762501095368,-4628288088093724413
-3654300001001859644,-3652455326594488689
970298738277127048,972143412684498003
999813528795062344,1001658203202433299
-4010322161624454152,-4008477487217083197
-7236657700116256196,-7234813025708885241
3851680162590560320,3853524836997931275
-5399361990374784020,-5397517315967413065
156797324626535452,158641999033906407
-7902585161177171312,-7900740486769800357
-1837295709741467984,-1835451035334097029
5078388643492246060,5080233317899617015
-6952577841381128972,-6950733166973758017
-8527929785275925396,-8526085110868554441
396604997584759732,398449671992130687
6377039426281399084,6378884100688770039
-8374821809464136048,-8372977135056765093
-4135760021325679160,-4133915346918308205
6913839678826347280,6915684353233718235
-6039464009732505752,-6037619335325134797
-4975086876679464140,-4973242202272093185
7810351440808631896,7812196115216002851
-700976274800959088,-699131600393588133
-7968993439842525728,-7967148765435154773
-5749850127775265660,-5748005453367894705
-6965490562232725664,-6963645887825354709
7343648815743780028,7345493490151150983
7164715398228797296,7166560072636168251
-5952764312586070820,-5950919638178699865
-7755011208587494832,-7753166534180123877
-2560408077430882736,-2558563403023511781
5829171127292225152,5831015801699596107
-5089456689936463412,-5087612015529092457
582917112729226288,584761787136597243
-1757974710224516876,-1756130035817145921
-7177628119080385604,-7175783444673014649
3228180212899177192,3230024887306548147
7011607422417007948,7013452096824378903
-8443074762536861420,-8441230088129490465
-472236648286960544,-470391973879589589
-6461894449020454676,-6460049774613083721
5921404847660772952,5923249522068143907
-6308786473208665328,-6306941798801294373
2263415497844167204,2265260172251538159
-1748751338187662096,-1746906663780291141
-3309345886823490872,-3307501212416119917
-872530994686457996,-870686320279087041
2019918476071201012,2021763150478571967
7391610350335424884,7393455024742795839
6220242101654867824,6222086776062238779
5705577941998371100,5707422616405742055
3080606260309500712,3082450934716871667
-2032831196922789320,-2030986522515418365
3158082585419080864,3159927259826451819
2023607824885942924,2025452499293313879
-7020830794453854344,-7018986120046483389
6779178447088267492,6781023121495638447
3538085513337497800,3539930187744868755
-6539370774130034828,-6537526099722663873
1147387481384738824,1149232155792109779
7815885464030744764,7817730138438115719
8498414994757998484,8500259669165369439
-2051277940996498880,-2049433266589127925
-4222459718472114092,-4220615044064743137
-1143698132569988528,-1141853458162617573
4965863504642617744,4967708179049988699
-470391973879589588,-468547299472218633
5159554317416568124,5161398991823939079
739714437355757548,741559111763128503
627189298506129232,629033972913500187
-2305843009213690808,-2303998334806319853
5558003989408694620,5559848663816065575
-2139822312550304768,-2137977638142933813
431653811324807896,433498485732178851
-2916430238053477244,-2914585563646106289
-4095177184363518128,-4093332509956147173
7362095559817489588,7363940234224860543
-4478869461096676976,-4477024786689306021
-1208261736827971988,-1206417062420601033
-4362654973432306748,-4360810299024935793
4445665321764008152,4447509996171379107
4102555881993010336,4104400556400381291
-2684001262724736788,-2682156588317365833
5945385614956595380,5947230289363966335
-8188509694319669492,-8186665019912298537
5120816154861778048,5122660829269149003
3702261535593512884,3704106210000883839
-6083736195509408696,-6081891521102037741
4130225998103574676,4132070672510945631
-892822413167538512,-890977738760167557
542334275767065256,544178950174436211
-6757042354199807636,-6755197679792436681
-4204012974398404532,-4202168299991033577
2624971681688874580,2626816356096245535
2575165472689858768,2577010147097229723
-1033017668127731168,-1031172993720360213
8557444575793869076,8559289250201240031
-4744502575758094640,-4742657901350723685
-2117686219661853296,-2115841545254482341
-6670342657053372704,-6668497982646001749
-5967521707845038468,-5965677033437667513
-7299376629966868700,-7297531955559497745
-7533650279702980112,-7531805605295609157
114369813257003464,116214487664374419
577383089507113420,579227763914484375
6644517215350187704,6646361889757558659
-2945945028571412540,-2944100354164041585
6996850027158040300,6998694701565411255
-6808693237606194404,-6806848563198823449
8996477084748156604,8998321759155527559
6541215448537414168,6543060122944785123
-4947416760568899800,-4945572086161528845
-4073041091475066656,-4071196417067695701
-7738409138921156228,-7736564464513785273
-3829544069702100464,-3827699395294729509
-7655398790589463208,-7653554116182092253
-1887101918740483796,-1885257244333112841
-2228366684104110656,-2226522009696739701
4661492227426410004,4663336901833780959
1529235083710526716,1531079758117897671
4670715599463264784,4672560273870635739
-850394901798006524,-848550227390635569
6725682889274509768,6727527563681880723
-1440690712156712444,-1438846037749341489
-2339047148546368016,-2337202474138997061
-3383132863118329112,-3381288188710958157
8127635438876436328,8129480113283807283
7539184302925101364,7541028977332472319
-300681928401461636,-298837253994090681
8354530390983063916,8356375065390434871
-3611872489632327656,-3610027815224956701
-5249943363377736584,-5248098688970365629
831948157724305348,833792832131676303
-8251228624170281996,-8249383949762911041
206603533625551264,208448208032922219
-5583829431111879620,-5581984756704508665
-125437859701220816,-123593185293849861
4124691974881461808,4126536649288832763
6972869259862217872,6974713934269588827
-2490310449950786408,-2488465775543415453
-3277986421898184620,-3276141747490813665
-8005886927989944848,-8004042253582573893
-4216925695250001224,-4215081020842630269
-328352044512025976,-326507370104655021
8847058457751109168,8848903132158480123
-2007005755219595936,-2005161080812224981
6253446240987545032,6255290915394915987
-6081891521102037740,-6080046846694666785
3021576679273630120,3023421353681001075
-6439758356132003204,-6437913681724632249
6140921102137916716,6142765776545287671
3351773398193031244,3353618072600402199
3274297073083451092,3276141747490822047
-2444193589766512508,-2442348915359141553
4777706715090780232,4779551389498151187
1809625593630912028,1811470268038282983
741559111763128504,743403786170499459
7869381021844502488,7871225696251873443
7214521607227813108,7216366281635184063
3348084049378289332,3349928723785660287
-6843742051346242568,-6841897376938871613
-2125064917291337120,-2123220242883966165
-5700043918776249848,-5698199244368878893
5000912318382665908,5002756992790036863
-243497021772962000,-241652347365591045
-885443715538054688,-883599041130683733
-7194230188746724208,-7192385514339353253
3172839980678048512,3174684655085419467
4792464110349747880,4794308784757118835
-7208987584005691856,-7207142909598320901
767384553466321888,769229227873692843
-3731776326111439796,-3729931651704068841
-5637324988925637344,-5635480314518266389
-6891703585937887424,-6889858911530516469
-4814600203238190968,-4812755528830820013
9062885363413511020,9064730037820881975
468547299472227016,470391973879597971
4964018830235246788,4965863504642617743
-3121189097271653360,-3119344422864282405
1584575315931655396,1586419990339026351
-3978962696699147900,-3977118022291776945
-4665181576241143532,-4663336901833772577
-2934876982127186804,-2933032307719815849
-1663896315448598120,-1662051641041227165
-6766265726236662416,-6764421051829291461
-1970112267072176816,-1968267592664805861
7797438719957035204,7799283394364406159
8380355832686257300,8382200507093628255
1269135992271221920,1270980666678592875
-4633822111315837280,-4631977436908466325
4451199344986121020,4453044019393491975
1228553155309060888,1230397829716431843
-3656144675409230600,-3654300001001859645
-8581425343089683120,-8579580668682312165
-7651709441774721296,-7649864767367350341
-2208075265623030140,-2206230591215659185
8197733066356532656,8199577740763903611
-3290899142749781312,-3289054468342410357
1931374104517395124,1933218778924766079
-3176529329492782040,-3174684655085411085
-7273551188263675316,-7271706513856304361
9024147200858720944,9025991875266091899
-4085953812326663348,-4084109137919292393
1344767642973431116,1346612317380802071
890977738760175940,892822413167546895
-9145895711745195656,-9144051037337824701
874375669093837336,876220343501208291
6284805705912851284,6286650380320222239
-2187783847141949624,-2185939172734578669
7124132561266636264,7125977235674007219
3266918375453967268,3268763049861338223
4311004090025928364,4312848764433299319
-477770671509073412,-475925997101702457
3119344422864290788,3121189097271661743
8227247856874467952,8229092531281838907
2066035336255474912,2067880010662845867
-2807594448018590840,-2805749773611219885
-553402322211282608,-551557647803911653
-4235372439323710784,-4233527764916339829
4384791066320766604,4386635740728137559
-6188882636729553188,-6187037962322182233
-8502104343572732012,-8500259669165361057
1721081222077106140,1722925896484477095
-7642486069737866516,-7640641395330495561
9188323223114736028,9190167897522106983
1595643362375881132,1597488036783252087
4261197881026912552,4263042555434283507
-1936908127739499608,-1935063453332128653
1068066481867787716,1069911156275158671
3718863605259851488,3720708279667222443
-3967894650254922164,-3966049975847551209
-7301221304374239656,-7299376629966868701
9158808432596800732,9160653107004171687
883599041130692116,885443715538063071
4842270319348763692,4844114993756134647
5823637104070112284,5825481778477483239
-234273649736107220,-232428975328736265
4279644625100622112,4281489299507993067
-3672746745075569204,-3670902070668198249
6952577841381137356,6954422515788508311
2091860777958668296,2093705452366039251
-6430534984095148424,-6428690309687777469
5308972944413615560,5310817618820986515
-6098493590768376344,-6096648916361005389
-7260638467412078624,-7258793793004707669
6773644423866154624,6775489098273525579
-5061786573825899072,-5059941899418528117
6578108936684833288,6579953611092204243
510974810841759004,512819485249129959
2897983493979776068,2899828168387147023
7493067442740827464,7494912117148198419
8363753763019918696,8365598437427289651
-4506539577207241316,-4504694902799870361
-691752902764104308,-689908228356733353
-3918088441255906352,-3916243766848535397
782141948725289536,783986623132660491
-533110903730202092,-531266229322831137
-2457106310618109200,-2455261636210738245
-2663709844243656272,-2661865169836285317
-2844487936166009960,-2842643261758639005
-7002384050380144784,-7000539375972773829
3689348814746104,5534023222117059
3471677234672143384,3473521909079514339
3381288188710966540,3383132863118337495
-9210459316003179116,-9208614641595808161
6460049774613092104,6461894449020463059
-584761787136588860,-582917112729217905
7795594045549664248,7797438719957035203
-3396045583969925804,-3394200909562554849
213982231255035088,215826905662406043
6401020193577221512,6402864867984592467
-9171721153448389040,-9169876479041018085
-8155305554986992284,-8153460880579621329
8887641294713270200,8889485969120641155
-6094804241953634432,-6092959567546263477
-7450639931371287092,-7448795256963916137
-7830642859289704028,-7828798184882333073
6723838214867138812,6725682889274509767
3148859213382226084,3150703887789597039
4945572086161537228,4947416760568908183
5502663757187565940,5504508431594936895
5168777689453422904,5170622363860793859
-7057724282601273464,-7055879608193902509
-5345866432561026296,-5344021758153655341
-7773457952661204392,-7771613278253833437
-1507098990822066860,-1505254316414695905
-5657616407406717860,-5655771732999346905
5947230289363966336,5949074963771337291
215826905662406044,217671580069776999
2040209894552281528,2042054568959652483
-7987440183916235288,-7985595509508864333
5995191823955611192,5997036498362982147
-7458018629000770916,-7456173954593399961
-1005347552017166828,-1003502877609795873
1235931852938544712,1237776527345915667
-503596113212266796,-501751438804895841
-2158269056624014328,-2156424382216643373
-5644703686555121168,-5642859012147750213
-6225776124876972308,-6223931450469601353
4065662393845591216,4067507068252962171
-3912554418033793484,-3910709743626422529
-5611499547222443960,-5609654872815073005
2562252751838262076,2564097426245633031
8419093995241047376,8420938669648418331
5144796922157600476,5146641596564971431
-6937820446122161324,-6935975771714790369
8413559972018934508,8415404646426305463
-3728086977296697884,-3726242302889326929
453789904213259368,455634578620630323
2979149167904098132,2980993842311469087
-6600245029573276376,-6598400355165905421
4552656437391523600,4554501111798894555
-3086140283531605196,-3084295609124234241
5759073499812128824,5760918174219499779
-1516322362858921640,-1514477688451550685
-8756669411789923940,-8754824737382552985
-8258607321799765820,-8256762647392394865
4191100253546816224,4192944927954187179
4491782181948282052,4493626856355653007
-5320040990857832912,-5318196316450461957
4292557345952218804,4294402020359589759
5668684453850951980,5670529128258322935
-2540116658949802220,-2538271984542431265
972143412684498004,973988087091868959
2781769006315405840,2783613680722776795
-8234626554503943392,-8232781880096572437
-7725496418069559536,-7723651743662188581
-5797811662366910516,-5795966987959539561
-5615188896037185872,-5613344221629814917
5524799850076017412,5526644524483388367
-1377971782306099940,-1376127107898728985
866996971464353512,868841645871724467
-4423529228875548296,-4421684554468177341
1678653710707574152,1680498385114945107
-1695255780373904372,-1693411105966533417
-9177255176670501908,-9175410502263130953
212137556847664132,213982231255035087
1820693640075137764,1822538314482508719
-5200137154378720772,-5198292479971349817
4006632812809720624,4008477487217091579
-6661119285016517924,-6659274610609146969
8337928321316725312,8339772995724096267
3163616608641193732,3165461283048564687
4246440485767944904,4248285160175315859
8087052601914275296,8088897276321646251
-4231683090508968872,-4229838416101597917
-822724785687442184,-820880111280071229
6823450632865170436,6825295307272541391
8856281829787963948,8858126504195334903
5760918174219499780,5762762848626870735
-8732688644494101512,-8730843970086730557
-6472962495464680412,-6471117821057309457
-1341078294158680820,-1339233619751309865
1700789803596025624,1702634478003396579
-411362392843718996,-409517718436348041
-1999627057590112112,-1997782383182741157
7153647351784571560,7155492026191942515
3169150631863306600,3170995306270677555
-5427032106485348360,-5425187432077977405
-2733807471723752600,-2731962797316381645
2993906563163065780,2995751237570436735
-3276141747490813664,-3274297073083442709
-1604866734412727528,-1603022060005356573
5814413732033257504,5816258406440628459
-5712956639627846540,-5711111965220475585
-5041495155344818556,-5039650480937447601
8295500809947193324,8297345484354564279
-7721807069254817624,-7719962394847446669
2955168400608275704,2957013075015646659
-6760731703014549548,-6758887028607178593
-2962547098237751144,-2960702423830380189
3078761585902129756,3080606260309500711
-3785271883925197520,-3783427209517826565
6958111864603250224,6959956539010621179
-5949074963771328908,-5947230289363957953
-2250502776992562128,-2248658102585191173
-9068419386635615504,-9066574712228244549
-1265446643456471624,-1263601969049100669
4904989249199376196,4906833923606747151
-8848903132158471740,-8847058457751100785
2324289753287408752,2326134427694779707
-2130598940513449988,-2128754266106079033
-3560221606225940888,-3558376931818569933
-1791178849557194084,-1789334175149823129
6308786473208673712,6310631147616044667
-2521669914876092660,-2519825240468721705
527576880508097608,529421554915468563
1641760222560155032,1643604896967525987
-1684187733929678636,-1682343059522307681
-1311563503640745524,-1309718829233374569
-6087425544324150608,-6085580869916779653
7268017165041570832,7269861839448941787
4674404948278006696,4676249622685377651
-3030800051310476516,-3028955376903105561
-7351027513373255468,-7349182838965884513
-4687317669129595004,-4685472994722224049
-5323730339672574824,-5321885665265203869
-922337203685473808,-920492529278102853
-1700789803596017240,-1698945129188646285
7627728674478907252,7629573348886278207
-2944100354164041584,-2942255679756670629
-5201981828786091728,-5200137154378720773
5674218477073064848,5676063151480435803
8230937205689209864,8232781880096580819
-8426472692870522816,-8424628018463151861
3827699395294737892,3829544069702108847
5508197780409678808,5510042454817049763
-4718677134054901256,-4716832459647530301
-3687504140334536852,-3685659465927165897
4513918274836733524,4515762949244104479
5637324988925645728,5639169663333016683
4602462646390539412,4604307320797910367
-212137556847655748,-210292882440284793
-653014740209314232,-651170065801943277
-8754824737382552984,-8752980062975182029
-9070264061042986460,-9068419386635615505
1282048713122818612,1283893387530189567
-383692276733154656,-381847602325783701
6921218376455831104,6923063050863202059
3102742353197952184,3104587027605323139
2999440586385178648,3001285260792549603
-2562252751838253692,-2560408077430882737
885443715538063072,887288389945434027
1497875618785220464,1499720293192591419
5375381223078969976,5377225897486340931
3187597375937016160,3189442050344387115
4748191924572844936,4750036598980215891
5428876780892727700,5430721455300098655
-8946670875749132408,-8944826201341761453
1975646290294298068,1977490964701669023
-3137791166937991964,-3135946492530621009
-6683255377904969396,-6681410703497598441
6142765776545287672,6144610450952658627
-555246996618653564,-553402322211282609
-3628474559298666260,-3626629884891295305
4004788138402349668,4006632812809720623
-8570357296645457384,-8568512622238086429
-7325202071670062084,-7323357397262691129
1398263200787188840,1400107875194559795
4061973045030849304,4063817719438220259
-8467055529832683848,-8465210855425312893
5934317568512369644,5936162242919740599
-269322463476155384,-267477789068784429
-6574419587870082992,-6572574913462712037
-1542147804562115024,-1540303130154744069
-1638070873745404736,-1636226199338033781
-4202168299991033576,-4200323625583662621
7766079255031728952,7767923929439099907
-5242564665748252760,-5240719991340881805
-2949634377386154452,-2947789702978783497
4624598739278990884,4626443413686361839
-8751135388567811072,-8749290714160440117
-5921404847660764568,-5919560173253393613
8326860274872499576,8328704949279870531
250875719402454208,252720393809825163
1103115295607835880,1104959970015206835
8684727109902465040,8686571784309835995
-5956453661400812732,-5954608986993441777
2289240939547360588,2291085613954731543
-6980247957491693312,-6978403283084322357
-6674032005868114616,-6672187331460743661
-6310631147616036284,-6308786473208665329
-640102019357717540,-638257344950346585
2663709844243664656,2665554518651035611
4192944927954187180,4194789602361558135
-6327233217282374888,-6325388542875003933
4331295508507008880,4333140182914379835
3268763049861338224,3270607724268709179
2577010147097229724,2578854821504600679
-8409870623204184212,-8408025948796813257
-5792277639144797648,-5790432964737426693
-8636765575310811800,-8634920900903440845
-6334611914911858712,-6332767240504487757
7395299699150166796,7397144373557537751
-6388107472725616436,-6386262798318245481
-5534023222108676,-3689348814737721
-47961534591640664,-46116860184269709
4888387179533037592,4890231853940408547
2161958405438764624,2163803079846135579
-5310817618820978132,-5308972944413607177
-14757395258963456,-12912720851592501
-8393268553537845608,-8391423879130474653
-4198478951176291664,-4196634276768920709
-509130136434379664,-507285462027008709
-2977304493496718792,-2975459819089347837
3099053004383210272,3100897678790581227
-8064916509025815440,-8063071834618444485
3097208329975839316,3099053004383210271
2274483544288392940,2276328218695763895
621655275284016364,623499949691387319
-2639729076947833844,-2637884402540462889
6319854519652899448,6321699194060270403
-8382200507093619872,-8380355832686248917
-4015856184846567020,-4014011510439196065
-8564823273423344516,-8562978599015973561
8123946090061694416,8125790764469065371
6841897376938879996,6843742051346250951
8050159113766856176,8052003788174227131
-2471863705877076848,-2470019031469705893
4357120950210202264,4358965624617573219
416896416065840248,418741090473211203
5334798386116808944,5336643060524179899
3467987885857401472,3469832560264772427
1772732105483492908,1774576779890863863
4731589854906506332,4733434529313877287
-5840239173736442504,-5838394499329071549
8561133924608610988,8562978599015981943
2176715800697732272,2178560475105103227
-7778991975883317260,-7777147301475946305
2975459819089356220,2977304493496727175
-8871039225046923212,-8869194550639552257
-608742554432411288,-606897880025040333
-916803180463360940,-914958506055989985
7734719790106422700,7736564464513793655
6751508330977703152,6753353005385074107
-7164715398228788912,-7162870723821417957
6080046846694675168,6081891521102046123
5013825039234262600,5015669713641633555
1669430338670719372,1671275013078090327
3908865069219059956,3910709743626430911
6685100052312348736,6686944726719719691
2643418425762584140,2645263100169955095
-953696668610780060,-951851994203409105
8874728573861673508,8876573248269044463
3220801515269693368,3222646189677064323
-8701329179568795260,-8699484505161424305
3831388744109479804,3833233418516850759
-6397330844762471216,-6395486170355100261
3726242302889335312,3728086977296706267
2344581171768489268,2346425846175860223
-4512073600429354184,-4510228926021983229
-4700230389981191696,-4698385715573820741
-4355276275802822924,-4353431601395451969
1774576779890863864,1776421454298234819
6305097124393931800,6306941798801302755
854084250612756820,855928925020127775
-2680311913909994876,-2678467239502623921
7373163606261715324,7375008280669086279
8516861738831708044,8518706413239078999
5349555781375776592,5351400455783147547
-1894480616369967620,-1892635941962596665
-51650883406382576,-49806208999011621
3111965725234806964,3113810399642177919
5196447805563987244,5198292479971358199
-6046842707361989576,-6044998032954618621
2717205402057422380,2719050076464793335
7096462445156071924,7098307119563442879
-881754366723312776,-879909692315941821
-1283893387530181184,-1282048713122810229
3263229026639225356,3265073701046596311
3838767441738963628,3840612116146334583
-3300122514786636092,-3298277840379265137
-2414678799248577212,-2412834124841206257
4892076528347779504,4893921202755150459
-2333513125324255148,-2331668450916884193
-1274670015493326404,-1272825341085955449
-7188696165524611340,-7186851491117240385
-2475553054691818760,-2473708380284447805
-5120816154861769664,-5118971480454398709
-6323543868467632976,-6321699194060262021
3176529329492790424,3178374003900161379
4467801414652459624,4469646089059830579
4211391672027896740,4213236346435267695
8384045181500999212,8385889855908370167
-8330549623687233104,-8328704949279862149
8620163505644481580,8622008180051852535
1953510197405846596,1955354871813217551
-7122287886859256924,-7120443212451885969
-459323927435363852,-457479253027992897
-8664435691421376140,-8662591017014005185
5421498083263243876,5423342757670614831
8138703485320662064,8140548159728033019
1464671479452543256,1466516153859914211
-7808506766401252556,-7806662091993881601
-8634920900903440844,-8633076226496069889
-1927684755702644828,-1925840081295273873
1503409642007333332,1505254316414704287
-6303252449986552460,-6301407775579181505
5220428572859809672,5222273247267180627
6306941798801302756,6308786473208673711
3746533721370415828,3748378395777786783
5690820546739403452,5692665221146774407
4244595811360573948,4246440485767944903
-7542873651739834892,-7541028977332463937
-8760358760604665852,-8758514086197294897
2473708380284456188,2475553054691827143
1872344523481524532,1874189197888895487
6504321960389995048,6506166634797366003
8789873551122609532,8791718225529980487
1569817920672687748,1571662595080058703
-7978216811879380508,-7976372137472009553
7299376629966877084,7301221304374248039
-5283147502710413792,-5281302828303042837
3691193489149287148,3693038163556658103
-8856281829787955564,-8854437155380584609
-6275582333875988120,-6273737659468617165
5089456689936471796,5091301364343842751
6876946190678928160,6878790865086299115
-2811283796833332752,-2809439122425961797
6425000960873043940,6426845635280414895
-5812569057625878164,-5810724383218507209
6181503939100077748,6183348613507448703
